Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,Year,rating_encoded,currentRatio_sector_ratio,quickRatio_sector_ratio,cashRatio_sector_ratio,daysOfSalesOutstanding_sector_ratio,netProfitMargin_sector_ratio,pretaxProfitMargin_sector_ratio,grossProfitMargin_sector_ratio,operatingProfitMargin_sector_ratio,returnOnAssets_sector_ratio,returnOnEquity_sector_ratio,debtEquityRatio_sector_ratio,debtRatio_sector_ratio,macro_interest_proxy,profit_to_debt_leverage,REAL_MACRO_RATE
CCC,"Calumet Specialty Products Partners, L.P.",CLMT,Standard & Poor's Ratings Services,2016-10-18,Energy,1.286431152,0.444399839,0.008430349,21.94421292,-0.091292993,-0.093432239,0.113435573,-0.011029616,-0.120578306,-0.151010328,-1.502514861,1.320783796,2.145053635,11.46090535,0.919749009,0.022896224,-33.0,-1.762453679,0.065131326,12.46090535,-0.093432239,13.24769631,0.053407687,0.001139079,10.79898477,2016,0,0.9830209115811828,0.4817472144823134,0.0330744826031647,0.5207287377006005,-1.5969389909976717,-1.2559114366942452,0.1312381392583358,-0.1323070911794515,-3.1519505804429384,-14.939086474899348,8.777034150396661,1.605103550690519,0.395,-0.0992575143126431,0.395
B,"Calumet Specialty Products Partners, L.P.",CLMT,Standard & Poor's Ratings Services,2014-03-26,Energy,1.940649273,0.805417248,0.241187015,16.85164349,0.00064559,0.000719371,0.075626222,0.016896005,0.001302035,0.001784081,0.003293188,2.016814851,4.672009652,1.529262326,0.604627804,0.102564103,-3.112531969,-1.806513739,2.287459057,2.529262326,0.000719371,12.99238134,0.580400059,0.007212159,14.08487915,2014,0,1.4829389154934112,0.8731045371058531,0.9462402721081578,0.3998837905337022,0.01129295698738,0.0096697486413247,0.0874949929015461,0.2026780691280157,0.0340355583864897,0.0327432503911193,1.17114549420976,1.055168557454364,0.08916666666666667,0.0010677301282339,0.08916666666666667
B,"Calumet Specialty Products Partners, L.P.",CLMT,Standard & Poor's Ratings Services,2012-08-21,Energy,1.75420595,0.53550078,0.06767803,17.18805303,0.044175337,0.044337019,0.110188088,0.061393749,0.091315087,0.11615917,0.231218946,2.067105628,4.719221786,1.532100163,0.605070915,0.003646666,0.849903185,5892.261112,643.1502727,2.532100163,0.044337019,2.098354796,6932.861546,0.081615844,12.42923255,2012,0,1.3404690405617097,0.5805042812315379,0.2655187615425485,0.4078666749394118,0.7727352973931101,0.5959759696118386,0.1274809943222463,0.7364561329053849,2.387001866429003,2.298945533643599,1.1733187773406828,1.055941854334807,0.14,0.0730073216736641,0.14
BBB,"Continental Resources, Inc.",CLR,Standard & Poor's Ratings Services,2014-05-27,Energy,0.778781066,0.45860452,0.019334001,67.97874767,0.221182583,0.351084323,1.0,0.418438273,0.063998606,0.115881351,0.193320564,0.289347403,0.322270529,2.02069961,0.668950863,0.370001542,1.0,13.92527502,0.174374576,3.02069961,0.351084323,6.100783571,13.92527502,0.741876619,0.0,2014,1,0.5951022503079786,0.4971456572894897,0.0758523852006684,1.6131126504156583,3.86902739536953,4.719257733936531,1.156939889203326,5.0194268539161495,1.6729414272019951,1.922132484633251,1.5474998652408565,1.167422193372308,0.08916666666666667,0.3306360584505524,0.08916666666666667
BBB,"Continental Resources, Inc.",CLR,Standard & Poor's Ratings Services,2015-04-30,Energy,0.711881017,0.322374902,0.012490183,41.99703933,0.203544097,0.325314925,1.0,0.389001374,0.064531957,0.118398488,0.196733432,0.317041651,0.352131865,2.048620287,0.671982764,0.374316758,1.0,9.098294874,0.208237422,3.048620287,0.325314925,7.020191172,9.098294874,0.698871714,0.0,2015,1,0.5439808614559105,0.3494672982037439,0.0490022821527132,0.99657551433717,3.560486891767391,4.37286678782075,1.156939889203326,4.666312975787182,1.6868833712365203,1.9560656799065967,1.5688821843550436,1.172713327162964,0.1325,0.3028962630317847,0.1325
BB,"Continental Resources, Inc.",CLR,Standard & Poor's Ratings Services,2016-04-14,Energy,0.890914468,0.524368708,0.012418908,51.56284291,-0.131957449,-0.199646141,1.0,-0.083577255,-0.023704595,-0.03822915,-0.075749748,0.17963817,0.190578432,2.195572405,0.687067019,0.33904333,1.0,5.025439736,0.285178871,3.195572405,-0.199646141,9.791641778,5.025439736,0.692904957,0.0,2016,0,0.6807885141094783,0.5684366695746926,0.0487226515291719,1.2235687923127687,-2.308260344369329,-2.6836333417394806,1.156939889203326,-1.0025610590444192,-0.6196447308640641,-0.7531586310372167,1.6814216145981458,1.1990376732868544,0.395,-0.1920562693132369,0.395
BB,"Continental Resources, Inc.",CLR,Standard & Poor's Ratings Services,2013-04-02,Energy,0.840938301,0.464325652,0.031734711,66.49404086,0.287416619,0.449052291,1.0,0.502544975,0.080895435,0.144144652,0.233709022,0.281457053,0.317388602,1.889026105,0.653862595,0.359948442,1.0,9.000027573,0.298433881,2.889026105,0.449052291,5.569544127,9.000027573,0.634422667,0.0,2013,0,0.6425994379468751,0.5033475933902938,0.1245036411761791,1.5778810608459932,5.0276235936510725,6.036138210716028,1.156939889203326,6.02833895840981,2.1146292543157306,2.32370366526588,1.446661160549222,1.1410908439459015,0.1075,0.4395605828991809,0.1075
BB,"Continental Resources, Inc.",CLR,Standard & Poor's Ratings Services,2012-03-05,Energy,0.84221277,0.383750329,0.048159698,81.07155824,0.260076895,0.416686619,1.0,0.461120786,0.075994592,0.151610452,0.185896264,0.292200473,0.352388528,1.446177548,0.59119893,0.37584534,1.0,6.013373501,0.339056253,2.446177548,0.416686619,7.552497666,6.013373501,0.647303989,0.0,2012,0,0.6435733180307135,0.4160007178859967,0.1889431972121994,1.923800609283184,4.549384576350864,5.6010804827181495,1.156939889203326,5.531430094940961,1.9865198501372567,1.848314739069139,1.1075171933369912,1.0317331059037167,0.14,0.4399069124344925,0.14
BBB,S&P Global Inc.,SPGI,Fitch Ratings,2015-05-21,Finance,0.99974792,0.865137383,0.629442904,67.34903979,-0.022767769,0.010690952,0.677885567,0.022371808,-0.016984197,0.019258203,-0.235655738,0.745975484,24.51941748,12.875,0.927927928,4.537037037,0.923904053,4.114180479,9.208103131,13.875,0.010690952,93.06461538,4.453038674,0.239358543,8.518324607,2015,1,0.6723255434021145,0.8251981081412447,2.06946651584745,1.0120991412706175,-0.2044052994030022,0.0674838487625053,0.8475753328263608,0.1199370967095925,-0.5308315177370336,-1.920033141254576,4.736952863789745,1.2693143493504095,0.1325,-0.0245358749901211,0.1325
A,S&P Global Inc.,SPGI,Egan-Jones Ratings Company,2015-11-17,Finance,1.133425034,0.85213205,0.509284732,68.08112178,0.217579522,0.341614907,0.685300207,0.3608131,0.141268483,0.344075829,5.958762887,0.649272883,19.67777778,41.18041237,0.976292313,0.30137741,0.287179487,0.206185567,5.474963181,42.18041237,0.341614907,12.1607676,0.717967599,0.036702428,8.116504854,2015,2,0.7622227429986652,0.8127931694595616,1.6744135063064312,1.0231006277911234,1.953393296390705,2.1563550859647798,0.856846021378707,1.934348608247839,4.41526692367607,48.549729028528034,15.151042509368088,1.3354720821070074,0.1325,0.2228608076646029,0.1325
BBB,S&P Global Inc.,SPGI,Moody's Investors Service,2013-02-14,Finance,1.063266976,0.467684756,0.207253886,78.2494382,0.098202247,0.253932584,0.671910112,0.272134831,0.061968236,0.333825702,0.569752282,0.631026659,12.0923913,8.194263364,0.891236529,0.357522124,0.870147256,2.333094042,2.731514716,9.194263364,0.253932584,12.1908787,2.68126346,0.167865169,5.863453815,2013,1,0.7150417951564461,0.4460939770275765,0.6814041029466663,1.175906730876471,0.8816436823512473,1.60288326937846,0.8401040891431124,1.4589371383705607,1.9367823375674864,4.642124452515658,3.0148224705823057,1.2191241159894828,0.1075,0.1101852784887535,0.1075
A,S&P Global Inc.,SPGI,Egan-Jones Ratings Company,2014-05-20,Finance,1.23777403,1.070404722,0.650084317,73.29948718,0.28225641,0.276102564,0.675076923,0.288205128,0.227025243,0.364868528,1.057647963,0.804322719,19.57831325,3.658724058,0.785348952,0.329123328,0.856617647,2.546448087,5.683060109,4.658724058,0.276102564,13.1844131,2.972677596,0.167384615,7.232876712,2014,2,0.8323969279463719,1.020989231186482,2.137330833280884,1.1015205006897493,2.5340517990351423,1.7428254913047925,0.8440636230497005,1.545091318016697,7.095546189573099,8.61731251687321,1.3461128857754978,1.0742803012400617,0.08916666666666667,0.3593979660907972,0.08916666666666667
BBB,S&P Global Inc.,SPGI,Fitch Ratings,2016-09-19,Finance,1.405974722,1.348908464,0.91612409,72.34234234,0.372019078,0.563151387,0.68751104,0.595124536,0.242934595,0.526246286,3.24,0.653016496,20.88929889,12.33692308,0.925020187,0.301129235,0.921448087,5.133181126,9.132420091,13.33692308,0.563151387,9.259418592,5.570776256,0.258611553,9.666666667,2016,1,0.9455110634071506,1.2866357811156015,3.012009693918506,1.087136843941915,3.3399263240161488,3.554746390284337,0.8596102748265142,3.190511425293985,7.592784031808015,26.398285186948545,4.538984319546392,1.265336844994603,0.395,0.4021696623831369,0.395
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,2015-01-30,Consumer Services,0.682634731,0.682634731,0.682634731,0.0,0.136720209,0.14213672,0.792865148,0.132611132,0.059965594,0.067916109,0.099781897,0.438600803,0.506288416,0.663985823,0.399033342,0.018396846,0.71826087,1.093460418,0.90548054,1.663985823,0.14213672,12.55408084,1.522372253,0.214792678,3.72147651,2015,1,0.5081333986712295,0.7670033034239175,2.041748903994643,0.0,2.127240248406886,1.657924588841777,1.4272722371750668,1.11312201724762,1.282045891079879,0.8436420983996795,0.3873962785068275,0.6104254432213331,0.1325,0.3426199477850203,0.1325
BB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,2011-11-14,Consumer Services,2.828767123,2.828767123,2.828767123,0.0,-0.0030012,-0.00240096,0.787515006,0.06482593,-0.001147842,-0.000939261,-0.002246518,0.382460973,0.439075815,0.957166392,0.489057239,0.083333333,0.505295008,0.481962482,1.191919192,1.957166392,-0.00240096,10.49382583,0.953823954,0.132252901,6.068571429,2011,0,2.105651803203412,3.178381687054788,8.460794493389654,0.0,-0.0466959016535642,-0.0280055049872091,1.4176412057685202,0.5441411206078312,-0.0245405076735988,-0.0189939980757496,0.5584497218589067,0.7481404445575788,0.10166666666666667,-0.0061365795143763,0.10166666666666667
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,2016-12-16,Consumer Services,0.250673854,0.250673854,0.250673854,0.0,0.140331492,0.149355433,0.794843462,0.125966851,0.066795231,0.08172108,0.108950529,0.475981767,0.535239034,0.631112382,0.386921459,0.049321825,0.775134305,1.35935397,0.500672948,1.631112382,0.149355433,10.86178092,1.753701211,0.239963168,4.007194245,2016,1,0.1865943111397822,0.2816552767808187,0.7497612462741996,0.0,2.183428478385291,1.7421257845812863,1.4308334892438923,1.0573507154094,1.4280614221428605,0.921161610179802,0.3682165787843626,0.5918971630744577,0.395,0.3626779077686727,0.395
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,2015-11-06,Consumer Services,0.155801825,0.155801825,0.155801825,0.0,0.103582699,0.107666605,0.793948394,0.12066085,0.047352342,0.056585366,0.078992072,0.457145282,0.50529969,0.66817667,0.400543109,0.015517241,0.668659266,1.040669856,0.317650186,1.66817667,0.107666605,9.202408075,1.556353004,0.217375162,4.567901235,2015,1,0.1159743377552088,0.1750577710562973,0.466000616417677,0.0,1.6116511813657026,1.255855009364329,1.4292222370530168,1.0128127761914625,1.0123784564546996,0.6678670117788857,0.3898413887416458,0.6127350251362597,0.1325,0.2585991636879293,0.1325
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,2013-02-21,Consumer Services,0.435736677,0.435736677,0.435736677,0.0,0.011539917,0.008323874,0.790957246,0.072455543,0.004694474,0.003655396,0.008937729,0.40680314,0.456161546,0.903882784,0.47475758,0.704545455,0.531969309,0.579225842,0.580618212,1.903882784,0.008323874,11.21512696,1.088833194,0.147937949,5.695876289,2013,1,0.3243496830074381,0.48959048742271,1.3032810114887308,0.0,0.1795504562582613,0.0970921193272277,1.4238377369164543,0.6081831816723476,0.1003664051502821,0.0755672589436505,0.5273619023157828,0.7262653911115715,0.1075,0.0243064553818101,0.1075
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,2014-01-23,Consumer Services,0.742241379,0.742241379,0.742241379,0.0,0.061362756,0.044715447,0.788037166,0.099109563,0.024738567,0.019821521,0.043857222,0.403152802,0.469849932,0.772827892,0.435929452,0.090909091,0.702649657,0.961848469,1.156636217,1.772827892,0.044715447,11.79730868,1.368887695,0.197251258,5.11682243,2014,1,0.552502850233224,0.8339768895100709,2.2200313773263347,0.0,0.9547478406529584,0.5215741511577815,1.4185811694852293,0.8319138448730691,0.5289029267942263,0.3708067285798404,0.4508991591633373,0.6668676547593679,0.08916666666666667,0.1407598135898927,0.08916666666666667
B,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,2015-11-06,Basic Industries,2.720466133,0.801310998,0.218208303,39.28097107,-0.101596946,-0.128508442,0.016211421,-0.099311754,-0.065702314,-0.094369423,-0.181438448,0.64669576,1.270268424,1.76152295,0.637880974,0.234518828,-0.099695586,-0.122087605,1.396085741,2.76152295,-0.128508442,-13.10514763,1.224603914,0.035326379,9.609506303,2015,0,1.1858908127987446,0.6402346892859854,0.5039478271720107,0.9974391604827948,-2.3040038508862843,-2.295126031557892,0.0739876665155909,-1.2700416670151515,-1.7789295918644317,-1.95714118618969,1.1392385269925844,1.039846610893732,0.1325,-0.1592700792784693,0.1325
BBB,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,2012-06-15,Basic Industries,2.981550244,1.264446507,0.44163379,49.93661972,0.04134671,0.065483311,0.15689755,0.083175767,0.035439647,0.06545679,0.086575365,0.857133407,2.188027693,1.442895811,0.590649754,0.342663524,0.062668464,0.181463415,3.713170732,2.442895811,0.065483311,9.645953757,2.895609756,0.057264133,8.905237416,2012,1,1.2997011796498097,1.0102725640212598,1.0199446392112774,1.2680119328543211,0.9376559317194284,1.1695142308915492,0.71606823402546,1.0636876857088218,0.9595497165218492,0.9338715934723238,0.9331712075209752,0.9628522717501784,0.14,0.0700008925950963,0.14
BB,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,2014-11-05,Basic Industries,2.585790186,0.909573914,0.280758412,52.16508027,-0.000615618,0.000355164,0.089643415,0.02512194,-0.000394981,0.000266776,-0.001000616,0.641600583,1.425957188,1.533328202,0.605262358,-5.8,-3.037567084,-1.585434174,2.516339869,2.533328202,0.000355164,15.24553906,0.52194211,0.013235782,6.90641279,2014,0,1.1271836058554443,0.7267350300518746,0.6484060860308518,1.3245979529962366,-0.0139609141664052,0.0063431330205701,0.4091255846318915,0.3212702351048458,-0.0106943476773771,-0.0107934498269098,0.9916569989863988,0.9866731213523368,0.08916666666666667,-0.0010170925400165,0.08916666666666667
BBB,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,2013-07-09,Basic Industries,2.436663914,1.289099917,0.847894302,47.6797329,0.038085817,-0.038283665,0.062470632,-0.022579448,0.022323694,-0.027217582,0.053209868,0.586141915,1.406875196,1.383560224,0.58045952,0.410852713,-0.663137894,-2.287453184,9.671348315,2.383560224,-0.038283665,44.00778905,3.449438202,0.091109188,8.034972446,2013,1,1.062177291765915,1.029970244860017,1.9581953816140012,1.210704100748187,0.8637057754880773,-0.683735906820361,0.2851111131734969,-0.2887557476650944,0.6044274156969032,0.5739644784357769,0.8947968072713955,0.9462405828599028,0.1075,0.0656120876079763,0.1075
BB,Olin Corporation,OLN,Moody's Investors Service,2012-06-15,Basic Industries,1.955149085,1.487095966,0.763718366,41.05807965,0.123247157,0.193462852,0.197440212,0.114170619,0.09866917,0.185028042,0.245181578,0.800579686,2.214931105,1.484885372,0.59756695,0.362941487,0.06947661,0.1875,4.66125,2.484885372,0.193462852,6.199257426,2.69875,0.110091275,10.51369405,2012,0,0.8522779642165728,1.1881659257227022,1.763792696362514,1.0425642590187554,2.7949848447096675,3.4551942335790806,0.9011017949767376,1.4600632597719674,2.671527007674376,2.644725909465341,0.9603273258234392,0.9741283923912808,0.14,0.2062448308958369,0.14
BBB,Olin Corporation,OLN,Egan-Jones Ratings Company,2013-12-26,Basic Industries,2.061104294,1.571042945,0.755337423,38.67693837,0.071013917,0.099403579,0.191371769,0.113916501,0.063721992,0.10437106,0.162201435,0.897316969,2.546061956,1.545454545,0.607142857,0.2856,0.713564669,2.831038798,4.67709637,2.545454545,0.099403579,5.786213845,3.967459324,0.126043738,13.67652993,2013,1,0.8984653831287533,1.2552382211868935,1.7444370716844626,0.982101304702231,1.6104454383355082,1.7753210469466387,0.8734058923811001,1.4568134888703423,1.7253111849507856,1.749635275195751,0.9994995293020704,0.9897386313638316,0.1075,0.1169621721799787,0.1075
BB,Olin Corporation,OLN,Egan-Jones Ratings Company,2015-11-17,Basic Industries,1.684586564,0.341552671,0.341552671,0.0,-0.000490471,0.002347253,0.128783632,0.035278868,-0.000150186,0.000819662,-0.000578799,0.306206956,0.722011433,2.853894493,0.740522217,1.208955224,0.39705205,0.833655706,3.791102515,3.853894493,0.002347253,15.90199029,2.099613153,0.076058016,4.088786583,2015,0,0.7343358203870736,0.2728951290301439,0.7888092435018232,0.0,-0.0111228449007517,0.0419213039945839,0.5877584955126751,0.4511614237034569,-0.0040663761048621,-0.0062433920368708,1.845713425645444,1.2071680282456,0.1325,-0.0006623222983963,0.1325
BBB,Olin Corporation,OLN,Egan-Jones Ratings Company,2014-12-05,Basic Industries,2.160709558,1.577177654,0.679904686,39.39563627,0.047162235,0.072595038,0.173121542,0.090754953,0.039175716,0.070117221,0.104312642,0.830658612,2.407303974,1.662686273,0.62443942,0.354640443,0.548994975,1.111959288,4.501272265,2.662686273,0.072595038,6.97460438,2.025445293,0.071033375,12.6239782,2014,1,0.9418847685242022,1.2601397556975618,1.570226634289751,1.00035078811595,1.069539738491784,1.2965277524392862,0.7901132736088262,1.1606135946204488,1.0607060274144513,1.1252001444504225,1.0753173897071906,1.0179347575202138,0.08916666666666667,0.0755261090642057,0.08916666666666667
BB,Olin Corporation,OLN,Moody's Investors Service,2012-08-09,Basic Industries,1.726036866,1.229723502,0.380645161,46.64622145,0.068476221,0.103080514,0.199890145,0.118505973,0.053857508,0.096087383,0.149839744,0.786514022,2.112249831,1.782151442,0.640565936,0.335701599,0.084169054,0.293383271,3.177278402,2.782151442,0.103080514,6.363312601,3.485642946,0.127797867,10.02868617,2012,0,0.7524046107804784,0.9825294376037552,0.8790925880097706,1.1844607374871226,1.5528958604537213,1.84099011197854,0.9122830989345796,1.5155056419623052,1.4582243591188486,1.616292122993245,1.1525796945545277,1.0442235224961756,0.14,0.106897897894185,0.14
BBB,Ball Corporation,BLL,Egan-Jones Ratings Company,2015-05-29,Consumer Durables,1.152830377,0.495216265,0.095375723,33.77421237,0.054842474,0.058109685,0.167292882,0.097852975,0.062078986,0.089500737,0.454941438,1.131950865,3.525733328,6.328429,0.863545106,0.301004016,0.614024691,4.488549398,1.449735755,7.328429,0.058109685,6.619694828,7.310047073,0.118144691,5.151865672,2015,1,0.9366538292615192,0.8559985189914328,0.7300700966848898,0.8493255994977587,1.186397403525029,0.9910705694933676,0.800846123945804,1.2521721198693454,1.1796975075442584,2.8506747038637914,2.578545326069572,1.160326526912469,0.1325,0.0635077873073221,0.1325
BBB,Ball Corporation,BLL,Fitch Ratings,2012-06-15,Consumer Durables,1.250956306,0.552448683,0.089327084,35.54889988,0.051443071,0.076446257,0.148431797,0.096965554,0.060950498,0.121543705,0.364203101,1.18481454,3.80987905,4.975391682,0.832646954,0.305092452,0.532053986,3.053093329,1.118136439,5.975391682,0.076446257,5.344233084,5.73831493,0.109884253,8.357370471,2012,1,1.0163793717015706,0.9549267418887536,0.6837697351186451,0.8939539543159094,1.1128587281411433,1.3038039263270198,0.7105564078796874,1.2408162685547934,1.158252658543445,2.282105959953135,2.0272445131305927,1.1188093610469332,0.14,0.061781830744189,0.14
BB,Ball Corporation,BLL,Standard & Poor's Ratings Services,2015-11-30,Consumer Durables,1.019798282,0.466146806,0.104594696,34.4095911,0.035125672,0.043203701,0.161935726,0.075678379,0.028730694,0.045249758,0.224486534,0.817940063,2.977400499,6.813473987,0.872015956,0.136034732,0.47561339,3.487254188,1.7800437,7.813473987,0.043203701,10.94966431,7.332119446,0.125884707,4.304570896,2015,0,0.8285676583187559,0.805750949170837,0.8006383324763542,0.8653035715331544,0.7598673622541501,0.7368464749772979,0.7752009347023489,0.9684156895659612,0.5459742545056515,1.4066383722817946,2.7761789700849078,1.171708621364981,0.1325,0.0402805349523334,0.1325
BB,Ball Corporation,BLL,Egan-Jones Ratings Company,2013-07-26,Consumer Durables,1.27928816,0.634014735,0.215834803,34.43493818,0.048039111,0.05132202,0.158111028,0.093928981,0.052021791,0.073756025,0.339028252,1.082904934,3.569573831,5.517043087,0.846556178,0.344224574,0.549106079,3.156711867,2.899077037,6.517043087,0.05132202,6.205176116,5.748819745,0.099077715,6.883660392,2013,0,1.039398490618471,1.0959164965608426,1.6521451218165248,0.8659409786673513,1.0392214719935986,0.8753057874767347,0.7568917602058316,1.2019588699877286,0.9885789239645172,2.12435971126367,2.247942683043184,1.137498878784722,0.1075,0.056745842496911,0.1075
BBB,Ball Corporation,BLL,Standard & Poor's Ratings Services,2016-07-05,Consumer Durables,1.2303806,0.604580667,0.201077804,46.64716919,0.029025494,0.013795387,0.156715594,0.051098113,0.016261671,0.009466828,0.076564774,0.560254746,2.065420561,3.708296943,0.787608978,-1.008,-2.12371134,-2.603130074,4.024742372,4.708296943,0.013795387,14.17825659,1.225745715,0.02141044,3.588785047,2016,1,0.9996619827437851,1.045038687416401,1.5391851006724775,1.1730439337309742,0.6279033057048321,0.2352826736278367,0.7502116917130062,0.6538751885319108,0.3090232940854533,0.4797568350958792,1.5109613697255246,1.0582928253058956,0.395,0.0368522024109987,0.395
BBB,Owens Corning Inc,OC,Standard & Poor's Ratings Services,2016-08-03,Capital Goods,1.646936656,0.116303219,0.116303219,0.0,0.069226704,0.103928131,0.243262286,0.123128413,0.050768635,0.087046326,0.102104443,0.733367782,1.824228792,1.011171733,0.502777419,0.318644068,0.56097561,4.624125874,0.979020979,2.011171733,0.103928131,7.98440691,8.243006993,0.16610886,4.475,2016,1,0.9012054987294236,0.101929029745008,0.2878484886495337,0.0,1.1794092028555363,1.3847757391774826,0.978706974638656,1.3418881174782444,0.8919801449755315,0.6549011031402803,0.571461345714275,0.7602631423994177,0.395,0.1376858317928596,0.395
BBB,Owens Corning Inc,OC,Egan-Jones Ratings Company,2015-10-30,Capital Goods,1.376902417,0.085944494,0.085944494,0.0,0.061682243,0.084672897,0.215514019,0.084672897,0.044715447,0.072329555,0.088258893,0.724932249,1.809878214,0.973789783,0.493360434,0.264900662,0.446091644,2.824232082,0.819112628,1.973789783,0.084672897,9.53847012,6.33105802,0.138691589,4.42721519,2015,1,0.7534424744835079,0.0753224111995185,0.2127111606915103,0.0,1.0508748913854324,1.128212086595436,0.8670685332937627,0.9227890751483924,0.7856285853993454,0.5660953107362817,0.5503350238885601,0.7460234682663435,0.1325,0.1250221714745071,0.1325
BBB,Owens Corning Inc,OC,Egan-Jones Ratings Company,2014-10-28,Capital Goods,1.838250254,0.068158698,0.068158698,0.0,0.042835481,0.043972707,0.184988628,0.043972707,0.029913964,0.035301278,0.061213434,0.698345467,1.81993791,1.04631636,0.511317009,0.021551724,0.113378685,0.425531915,0.570212766,2.04631636,0.043972707,12.37476679,3.753191489,0.08358605,4.531085353,2014,1,1.0058925040682074,0.0597348036929486,0.1686916181367258,0.0,0.729784282379578,0.5859081391501196,0.744257005183433,0.4792269434728475,0.525573751303592,0.3926248875732541,0.5913232496664953,0.7731760841562604,0.08916666666666667,0.0837731632517773,0.08916666666666667
BB,Owens Corning Inc,OC,Moody's Investors Service,2012-06-15,Capital Goods,1.801762115,6.762114537,0.057268722,0.0,0.051733833,0.066166823,0.192689784,0.066166823,0.036667995,0.053331319,0.074574439,0.708781719,1.837121212,1.033774655,0.508303441,0.209631728,-0.529411765,-1.248979592,50.12244898,2.033774655,0.066166823,8.980886736,2.359183673,0.054170572,4.916666667,2012,0,0.9859261554017876,5.926368846085198,0.1417391127806213,0.0,0.8813847144765325,0.8816305108849755,0.7752407438217369,0.7211046694395891,0.6442387804214564,0.4783227931341591,0.5842353343471185,0.7686191876232554,0.14,0.101775457478017,0.14
BBB,Owens Corning Inc,OC,Standard & Poor's Ratings Services,2013-08-16,Capital Goods,1.862903226,0.057459677,0.057459677,0.0,0.038526912,0.051558074,0.182436261,0.051558074,0.026677128,0.041021788,0.053783285,0.692428403,1.805934516,1.016082257,0.503988492,0.249084249,0.155502392,0.549915398,0.482233503,2.016082257,0.051558074,10.67056198,3.536379019,0.078942398,4.381578947,2013,1,1.0193826367004988,0.0503580999428016,0.142211723157382,0.0,0.6563795752922946,0.6869782930467339,0.7339881738499251,0.5618944090562105,0.4687041221606768,0.3449676786054069,0.5742365168960056,0.7620944381773515,0.1075,0.0764425144351424,0.1075
BBB,Owens Corning Inc,OC,Standard & Poor's Ratings Services,2012-10-26,Capital Goods,1.779249448,0.060706402,0.060706402,0.0,-0.003673627,-0.007733952,0.154098995,-0.007733952,-0.002510571,-0.006004203,-0.005370266,0.683403805,1.781605236,1.139061617,0.532505285,0.7,-0.006060606,-0.016750419,0.460636516,2.139061617,-0.007733952,22.66273786,2.763819095,0.063805104,4.877369008,2012,1,0.9736071999534704,0.0532035545393667,0.1502473123039787,0.0,-0.062587256669891,-0.1030499537951199,0.6199800374781784,-0.0842867867544683,-0.0441095074656107,-0.0344450547324051,0.6437380152737102,0.805215441305246,0.14,-0.00689863202706,0.14
BB,IAC/InterActiveCorp,IAC,Standard & Poor's Ratings Services,2013-03-22,Consumer Services,1.85112876,1.600941927,1.200176351,29.95000237,0.056861767,0.10320204,0.944533839,0.115521507,0.041847924,0.090873167,0.09619092,0.735958903,10.35419131,1.298582859,0.564949336,0.412420173,0.855579406,1.448736278,3.680425186,2.298582859,0.10320204,20.4348903,1.693280914,0.126574609,1.580212381,2013,0,1.377926298620834,1.798806434592107,3.5897071127114093,1.0824622513163236,0.8847166065839945,1.203779007526223,1.700297873954581,0.9696737443378816,0.8946956985771387,0.8132808859686813,0.7576459458673659,0.8642371765149334,0.1075,0.1006475393478585,0.1075
BB,IAC/InterActiveCorp,IAC,Standard & Poor's Ratings Services,2014-02-25,Consumer Services,2.513875518,2.238648349,1.87502066,25.04275407,0.09453696,0.137711806,0.961504631,0.140987374,0.0674865,0.114124262,0.169430189,0.713863655,10.28352791,1.510579012,0.601685509,0.323088342,0.804577563,2.04103827,6.829888741,2.510579012,0.137711806,20.94704748,2.536782485,0.135945341,1.498602758,2014,0,1.871255669816978,2.515328624390632,5.608154996617527,0.9051029650978027,1.4709078324626603,1.606311087952561,1.7308477604334769,1.1834311930413557,1.442840539999692,1.4325087463532018,0.8813331058716302,0.9204347227485024,0.08916666666666667,0.1571176094651556,0.08916666666666667
